Date,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry,year,month,week_of_year,quarter,season,month_sin,month_cos,week_of_year_sin,week_of_year_cos,quarter_sin,quarter_cos,season_sin,season_cos
2011-01-16,0.0143589743589743,0.6463414634146345,0.1684587813620071,0.5913677804583144,0.2879999999999998,2011,1,2,1,1,0.49999999999999994,0.8660254037844387,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2011-01-23,0.1774358974358974,0.6644374508261215,0.1232078853046594,0.6367579895592776,0.3199999999999996,2011,1,3,1,1,0.49999999999999994,0.8660254037844387,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2011-01-30,0.0605128205128205,0.6760424862313139,0.1330645161290322,0.6165183457586714,0.3119999999999998,2011,1,4,1,1,0.49999999999999994,0.8660254037844387,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2011-02-06,0.0,0.6850904799370576,0.1581541218637993,0.6499378255562749,0.3279999999999998,2011,2,5,1,1,0.8660254037844386,0.5000000000000001,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2011-02-13,0.0,0.699940991345398,0.1532258064516128,0.7028577322659575,0.2799999999999998,2011,2,6,1,1,0.8660254037844386,0.5000000000000001,0.6616341726628118,0.7498267943764056,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2011-02-20,0.1897435897435897,0.7130212431156573,0.2374551971326164,0.6678452114217603,0.2959999999999996,2011,2,7,1,1,0.8660254037844386,0.5000000000000001,0.7469716267628299,0.6648559158278518,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2011-02-27,0.0,0.7168568056648315,0.1146953405017921,0.6813860603178059,0.3199999999999996,2011,2,8,1,1,0.8660254037844386,0.5000000000000001,0.8214761014852389,0.5702429435675759,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2011-03-06,0.0502564102564102,0.7204956726986629,0.2007168458781361,0.630024812473855,0.4399999999999999,2011,3,9,1,2,1.0,6.123233995736766e-17,0.8840670933553547,0.4673600051846697,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2011-03-13,0.0,0.71587332808812,0.1599462365591398,0.5701826266840104,0.3439999999999998,2011,3,10,1,2,1.0,6.123233995736766e-17,0.9338368745561365,0.35769916371054955,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2011-03-20,0.3333333333333333,0.7210857592446895,0.3530465949820788,0.5793110957028003,0.4559999999999999,2011,3,11,1,2,1.0,6.123233995736766e-17,0.9700636572792403,0.24285077892818172,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2011-03-27,0.0,0.7195121951219514,0.3172043010752688,0.5756150112601641,0.3759999999999999,2011,3,12,1,2,1.0,6.123233995736766e-17,0.9922220614752829,0.12448044312959303,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2011-04-03,0.1487179487179487,0.7263965381589303,0.3969534050179211,0.6129139471316665,0.3599999999999999,2011,4,13,2,2,0.8660254037844387,-0.4999999999999998,0.9999907341944384,0.004304825811567806,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-04-10,0.0,0.7236428009441389,0.5174731182795699,0.5460520660825516,0.1840000000000001,2011,4,14,2,2,0.8660254037844387,-0.4999999999999998,0.9932570100176431,-0.11593322237741702,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-04-17,0.0533333333333333,0.7276750590086545,0.3741039426523297,0.5960953303268024,0.1520000000000001,2011,4,15,2,2,0.8660254037844387,-0.4999999999999998,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-04-24,0.0061538461538461,0.7235444531864677,0.4422043010752688,0.5276977118658635,0.1919999999999997,2011,4,16,2,2,0.8660254037844387,-0.4999999999999998,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-05-01,0.0,0.7360346184107007,0.4543010752688171,0.6396346320247093,0.2080000000000001,2011,5,17,2,2,0.49999999999999994,-0.8660254037844387,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-05-08,0.0,0.7262981904012591,0.4856630824372759,0.5370038221524389,0.1119999999999998,2011,5,18,2,2,0.49999999999999994,-0.8660254037844387,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-05-15,0.0,0.7105625491738794,0.553763440860215,0.4426247356869845,0.1520000000000001,2011,5,19,2,2,0.49999999999999994,-0.8660254037844387,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-05-22,0.0102564102564102,0.7152832415420931,0.5344982078853047,0.5470376886005879,0.1279999999999999,2011,5,20,2,2,0.49999999999999994,-0.8660254037844387,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-05-29,0.1025641025641025,0.7085955940204567,0.6738351254480285,0.4485613922491103,0.1119999999999998,2011,5,21,2,2,0.49999999999999994,-0.8660254037844387,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-06-05,0.0512820512820512,0.7155782848151067,0.6312724014336918,0.673552653444808,0.1119999999999998,2011,6,22,2,3,1.2246467991473532e-16,-1.0,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2011-06-12,0.0964102564102564,0.718922108575925,0.6151433691756272,0.6175154290036615,0.1119999999999998,2011,6,23,2,3,1.2246467991473532e-16,-1.0,0.3617158544210324,-0.9322883892125132,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2011-06-19,0.001025641025641,0.7049567269866248,0.6993727598566308,0.544069360319525,0.1119999999999998,2011,6,24,2,3,1.2246467991473532e-16,-1.0,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2011-06-26,0.0,0.6760424862313139,0.7620967741935484,0.3895902217077627,0.1119999999999998,2011,6,25,2,3,1.2246467991473532e-16,-1.0,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2011-07-03,0.002051282051282,0.665617623918175,0.7387992831541218,0.5061228933751267,0.1119999999999998,2011,7,26,3,3,-0.4999999999999997,-0.8660254037844388,0.00860957184777772,-0.9999629369494641,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-07-10,0.0,0.6541109362706534,0.7934587813620071,0.390340899323244,0.1119999999999998,2011,7,27,3,3,-0.4999999999999997,-0.8660254037844388,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-07-17,0.0,0.6288355625491742,0.8409498207885304,0.3853211009174311,0.1039999999999998,2011,7,28,3,3,-0.4999999999999997,-0.8660254037844388,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-07-24,0.161025641025641,0.6228363493312354,0.6948924731182795,0.5108447128801379,0.1119999999999998,2011,7,29,3,3,-0.4999999999999997,-0.8660254037844388,-0.34560961748412156,-0.9383783843964434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-07-31,0.0605128205128205,0.6396538158929981,0.6384408602150538,0.7399331839618588,0.1279999999999999,2011,7,30,3,3,-0.4999999999999997,-0.8660254037844388,-0.45590404904161974,-0.8900289310283438,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-08-07,0.0,0.6285405192761608,0.7894265232974911,0.529451203089812,0.1199999999999998,2011,8,31,3,3,-0.8660254037844385,-0.5000000000000004,-0.5595867178701383,-0.8287718052536092,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-08-14,0.0,0.6135916601101501,0.7401433691756271,0.4952753153132503,0.1119999999999998,2011,8,32,3,3,-0.8660254037844385,-0.5000000000000004,-0.6551539628224615,-0.7554953904545181,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-08-21,0.0,0.6014948859166014,0.8494623655913979,0.4540740019139413,0.1119999999999998,2011,8,33,3,3,-0.8660254037844385,-0.5000000000000004,-0.7412198169399385,-0.6712623801283102,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-08-28,0.0,0.5844807238394965,0.853942652329749,0.344131248245076,0.1119999999999998,2011,8,34,3,3,-0.8660254037844385,-0.5000000000000004,-0.8165361074816421,-0.5772943661415104,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-09-04,0.0,0.5783831628638871,0.7912186379928314,0.3440338320659679,0.0559999999999998,2011,9,35,3,4,-1.0,-1.8369701987210297e-16,-0.8800105575885815,-0.4749541225556778,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2011-09-11,0.0,0.5717938630999215,0.7562724014336917,0.336068626833,0.0,2011,9,36,3,4,-1.0,-1.8369701987210297e-16,-0.9307226270630066,-0.3657258419539638,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2011-09-18,0.0676923076923076,0.5546813532651456,0.7553763440860215,0.199267659547645,0.0,2011,9,37,3,4,-1.0,-1.8369701987210297e-16,-0.9679368625314166,-0.25119361089175307,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2011-09-25,0.4020512820512821,0.5575334382376085,0.5954301075268815,0.3909998911230938,0.04,2011,9,38,3,4,-1.0,-1.8369701987210297e-16,-0.9911135633801081,-0.13301843663186058,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2011-10-02,0.0,0.5434697088906377,0.6411290322580647,0.2489155287119862,0.0,2011,10,39,4,4,-0.8660254037844386,0.5000000000000001,-0.9999166087802047,-0.012914158334750212,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2011-10-09,0.3353846153846154,0.5333398898505117,0.5241935483870968,0.2326069142565712,0.0319999999999995,2011,10,40,4,4,-0.8660254037844386,0.5000000000000001,-0.9942183322904885,0.10737740794748105,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2011-10-16,0.0,0.5290125885129822,0.4489247311827957,0.26586594387682,0.072,2011,10,41,4,4,-0.8660254037844386,0.5000000000000001,-0.9741013733439573,0.22611173001287738,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2011-10-23,0.0758974358974359,0.5293076317859955,0.3593189964157706,0.3607722237821544,0.0879999999999998,2011,10,42,4,4,-0.8660254037844386,0.5000000000000001,-0.9398574787668619,0.34156685964243905,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2011-10-30,0.0,0.5240952006294259,0.396505376344086,0.3426757359219294,0.0959999999999998,2011,10,43,4,4,-0.8660254037844386,0.5000000000000001,-0.8919832717112371,0.4520684052080141,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2011-11-06,0.0164102564102564,0.5142604248623135,0.3687275985663082,0.2556716272513164,0.0879999999999998,2011,11,44,4,4,-0.5000000000000004,0.8660254037844384,-0.8311730493621049,0.5560138145892599,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2011-11-13,0.0164102564102564,0.5004917387883558,0.3566308243727599,0.1686560578537494,0.1119999999999998,2011,11,45,4,4,-0.5000000000000004,0.8660254037844384,-0.7583087138708365,0.65189561623588,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2011-11-20,0.0,0.4868214004720697,0.1120071684587813,0.1148135626242772,0.1119999999999998,2011,11,46,4,4,-0.5000000000000004,0.8660254037844384,-0.6744469825416244,0.7383232813209251,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2011-11-27,0.0,0.4773800157356416,0.2307347670250896,0.1110773656373025,0.1119999999999998,2011,11,47,4,4,-0.5000000000000004,0.8660254037844384,-0.5808040627557254,0.814043389928598,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2011-12-04,0.001025641025641,0.4706923682140049,0.1980286738351254,0.1515566532385148,0.1119999999999998,2011,12,48,4,1,-2.4492935982947064e-16,1.0,-0.47873801388588705,0.8779578088157746,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2011-12-11,0.0235897435897435,0.4644964594807241,0.3324372759856631,0.1714238234131191,0.1199999999999998,2011,12,49,4,1,-2.4492935982947064e-16,1.0,-0.3697290519978144,0.9291396171237116,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2011-12-18,0.083076923076923,0.4603658536585373,0.2768817204301075,0.1800308293555059,0.1599999999999999,2011,12,50,4,1,-2.4492935982947064e-16,1.0,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2011-12-25,0.0902564102564102,0.449940991345398,0.0999103942652329,0.2410907173842036,0.1199999999999998,2011,12,51,4,1,-2.4492935982947064e-16,1.0,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2012-01-01,0.0102564102564102,0.4487608182533442,0.1075268817204301,0.2588519789810266,0.1360000000000001,2012,1,52,1,1,0.49999999999999994,0.8660254037844387,-0.017218505501562464,0.9998517505451959,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-01-08,0.1148717948717948,0.4442368214004724,0.1989247311827957,0.2425605556160426,0.1679999999999999,2012,1,1,1,1,0.49999999999999994,0.8660254037844387,0.12020794657696499,0.9927487343632071,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-01-15,0.0,0.4311565696302128,0.093189964157706,0.1992619291841679,0.1199999999999998,2012,1,2,1,1,0.49999999999999994,0.8660254037844387,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-01-22,0.0,0.4237804878048783,0.1034946236559139,0.1764780039997935,0.1119999999999998,2012,1,3,1,1,0.49999999999999994,0.8660254037844387,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-01-29,0.0,0.4164044059795442,0.1223118279569892,0.1850907403056574,0.0959999999999998,2012,1,4,1,1,0.49999999999999994,0.8660254037844387,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-02-05,0.0,0.409520062942565,0.0353942652329749,0.1530866602868617,0.1119999999999998,2012,2,5,1,1,0.8660254037844386,0.5000000000000001,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-02-12,0.0,0.3989968528717549,0.0,0.1116905145293365,0.1119999999999998,2012,2,6,1,1,0.8660254037844386,0.5000000000000001,0.6616341726628118,0.7498267943764056,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-02-19,0.0092307692307692,0.3846380802517704,0.0725806451612903,0.0,0.1119999999999998,2012,2,7,1,1,0.8660254037844386,0.5000000000000001,0.7469716267628299,0.6648559158278518,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-02-26,0.0,0.3750983477576712,0.2468637992831541,0.0680022233810289,0.2080000000000001,2012,2,8,1,1,0.8660254037844386,0.5000000000000001,0.8214761014852389,0.5702429435675759,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-03-04,0.0,0.3757867820613689,0.2876344086021505,0.3223959795769844,0.1919999999999997,2012,3,9,1,2,1.0,6.123233995736766e-17,0.8840670933553547,0.4673600051846697,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2012-03-11,0.0,0.373131392604249,0.2840501792114694,0.3148089783334957,0.1759999999999999,2012,3,10,1,2,1.0,6.123233995736766e-17,0.9338368745561365,0.35769916371054955,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2012-03-18,0.0,0.3682140047206927,0.364247311827957,0.3141270650797378,0.1520000000000001,2012,3,11,1,2,1.0,6.123233995736766e-17,0.9700636572792403,0.24285077892818172,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2012-03-25,0.0,0.3613296616837138,0.4314516129032258,0.2620208699837829,0.1199999999999998,2012,3,12,1,2,1.0,6.123233995736766e-17,0.9922220614752829,0.12448044312959303,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2012-04-01,0.0,0.3508064516129034,0.443100358422939,0.1643697459729869,0.1119999999999998,2012,4,13,2,2,0.8660254037844387,-0.4999999999999998,0.9999907341944384,0.004304825811567806,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-04-08,0.0533333333333333,0.3469708890637297,0.4189068100358422,0.3072678199978225,0.1119999999999998,2012,4,14,2,2,0.8660254037844387,-0.4999999999999998,0.9932570100176431,-0.11593322237741702,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-04-15,0.0,0.3474626278520851,0.3306451612903225,0.3284300523182184,0.1439999999999999,2012,4,15,2,2,0.8660254037844387,-0.4999999999999998,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-04-22,0.1815384615384615,0.3401848937844223,0.3812724014336917,0.3124595293079437,0.1999999999999997,2012,4,16,2,2,0.8660254037844387,-0.4999999999999998,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-04-29,0.0574358974358974,0.3417584579071602,0.5017921146953405,0.4960775662000238,0.2559999999999998,2012,4,17,2,2,0.8660254037844387,-0.4999999999999998,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-05-06,0.0,0.3452989771833206,0.4995519713261649,0.5417371023844042,0.2479999999999997,2012,5,18,2,2,0.49999999999999994,-0.8660254037844387,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-05-13,0.0,0.3465774980330451,0.5663082437275985,0.6001352365780561,0.1999999999999997,2012,5,19,2,2,0.49999999999999994,-0.8660254037844387,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-05-20,0.0215384615384615,0.3472659323367431,0.4372759856630824,0.6119970889753537,0.28,2012,5,20,2,2,0.49999999999999994,-0.8660254037844387,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-05-27,0.0882051282051282,0.3533634933123526,0.5483870967741934,0.7038605458744247,0.1679999999999999,2012,5,21,2,2,0.49999999999999994,-0.8660254037844387,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-06-03,0.0041025641025641,0.3506097560975614,0.614695340501792,0.6636219335392444,0.1119999999999998,2012,6,22,2,3,1.2246467991473532e-16,-1.0,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2012-06-10,0.0964102564102564,0.3497246262785212,0.663978494623656,0.5968460079422837,0.1119999999999998,2012,6,23,2,3,1.2246467991473532e-16,-1.0,0.3617158544210324,-0.9322883892125132,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2012-06-17,0.0,0.3423485444531866,0.703405017921147,0.4935332848162559,0.0879999999999998,2012,6,24,2,3,1.2246467991473532e-16,-1.0,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2012-06-24,0.0,0.3090086546026755,0.8682795698924731,0.213754018417388,0.0559999999999998,2012,6,25,2,3,1.2246467991473532e-16,-1.0,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2012-07-01,0.0,0.2874582022029899,0.8839605734767024,0.2209857371253056,0.0559999999999998,2012,7,26,3,3,-0.4999999999999997,-0.8660254037844388,0.00860957184777772,-0.9999629369494641,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-07-08,0.0,0.2552738985051141,0.8741039426523297,0.1834690474416791,0.0559999999999998,2012,7,27,3,3,-0.4999999999999997,-0.8660254037844388,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-07-15,0.0,0.2078088119590875,0.8758960573476703,0.0135064667151836,0.0559999999999998,2012,7,28,3,3,-0.4999999999999997,-0.8660254037844388,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-07-22,0.0,0.1721085759244691,0.8140681003584229,0.0531605819757146,0.0559999999999998,2012,7,29,3,3,-0.4999999999999997,-0.8660254037844388,-0.34560961748412156,-0.9383783843964434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-07-29,0.0,0.1551927616050354,0.7997311827956989,0.1539576755353591,0.0559999999999998,2012,7,30,3,3,-0.4999999999999997,-0.8660254037844388,-0.45590404904161974,-0.8900289310283438,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-08-05,0.0,0.119394177812746,0.8826164874551972,0.2182065108389823,0.0559999999999998,2012,8,31,3,3,-0.8660254037844385,-0.5000000000000004,-0.5595867178701383,-0.8287718052536092,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-08-12,0.0,0.0876278520849727,0.8642473118279569,0.3217656395945194,0.0559999999999998,2012,8,32,3,3,-0.8660254037844385,-0.5000000000000004,-0.6551539628224615,-0.7554953904545181,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-08-19,0.0,0.0679583005507478,0.8727598566308243,0.350944650419176,0.0559999999999998,2012,8,33,3,3,-0.8660254037844385,-0.5000000000000004,-0.7412198169399385,-0.6712623801283102,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-08-26,0.0,0.0509441384736431,0.9027777777777776,0.3389166174810467,0.0559999999999998,2012,8,34,3,3,-0.8660254037844385,-0.5000000000000004,-0.8165361074816421,-0.5772943661415104,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-09-02,0.002051282051282,0.0404209284028325,0.7293906810035842,0.4538963606461557,0.0639999999999996,2012,9,35,3,4,-1.0,-1.8369701987210297e-16,-0.8800105575885815,-0.4749541225556778,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2012-09-09,0.0687179487179487,0.0442564909520064,0.668010752688172,0.4207977812032617,0.016,2012,9,36,3,4,-1.0,-1.8369701987210297e-16,-0.9307226270630066,-0.3657258419539638,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2012-09-16,0.0,0.034618410700236,0.6281362007168458,0.4446246325404419,0.04,2012,9,37,3,4,-1.0,-1.8369701987210297e-16,-0.9679368625314166,-0.25119361089175307,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2012-09-23,0.0625641025641025,0.0370771046420146,0.5972222222222222,0.3560045613693277,0.0479999999999998,2012,9,38,3,4,-1.0,-1.8369701987210297e-16,-0.9911135633801081,-0.13301843663186058,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2012-09-30,0.0,0.0235051140833992,0.7047491039426522,0.379670962529153,0.016,2012,9,39,3,4,-1.0,-1.8369701987210297e-16,-0.9999166087802047,-0.012914158334750212,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2012-10-07,0.001025641025641,0.0151455546813532,0.5842293906810035,0.224550023207972,0.072,2012,10,40,4,4,-0.8660254037844386,0.5000000000000001,-0.9942183322904885,0.10737740794748105,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-10-14,0.0564102564102564,0.0080645161290324,0.5510752688172043,0.0454475127357325,0.072,2012,10,41,4,4,-0.8660254037844386,0.5000000000000001,-0.9741013733439573,0.22611173001287738,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-10-21,0.0051282051282051,0.0061959087332814,0.4775985663082437,0.1177589694514322,0.0959999999999998,2012,10,42,4,4,-0.8660254037844386,0.5000000000000001,-0.9398574787668619,0.34156685964243905,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-10-28,0.1117948717948718,0.0003933910306845,0.478942652329749,0.087898045373018,0.072,2012,10,43,4,4,-0.8660254037844386,0.5000000000000001,-0.8919832717112371,0.4520684052080141,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-11-04,0.0133333333333333,0.0,0.3714157706093189,0.1592009581167732,0.2239999999999999,2012,11,44,4,4,-0.5000000000000004,0.8660254037844384,-0.8311730493621049,0.5560138145892599,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-11-11,0.0,0.0036388670338318,0.360663082437276,0.2272776762230026,0.2479999999999997,2012,11,45,4,4,-0.5000000000000004,0.8660254037844384,-0.7583087138708365,0.65189561623588,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-11-18,0.0605128205128205,0.0279307631785998,0.3602150537634408,0.2108200723171871,0.7599999999999998,2012,11,46,4,4,-0.5000000000000004,0.8660254037844384,-0.6744469825416244,0.7383232813209251,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-11-25,0.0215384615384615,0.0604838709677424,0.3019713261648745,0.417153270031918,0.3199999999999996,2012,11,47,4,4,-0.5000000000000004,0.8660254037844384,-0.5808040627557254,0.814043389928598,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-12-02,0.3702564102564103,0.084972462627852,0.2800179211469534,0.4521428694222074,0.5359999999999998,2012,12,48,4,1,-2.4492935982947064e-16,1.0,-0.47873801388588705,0.8779578088157746,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2012-12-09,0.0656410256410256,0.10926435877262,0.1075268817204301,0.4831384054690588,0.4640000000000002,2012,12,49,4,1,-2.4492935982947064e-16,1.0,-0.3697290519978144,0.9291396171237116,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2012-12-16,0.0,0.1331628638867035,0.1272401433691756,0.4331180626787156,0.4399999999999999,2012,12,50,4,1,-2.4492935982947064e-16,1.0,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2012-12-23,0.0943589743589743,0.1541109362706532,0.1384408602150537,0.4928972144703138,0.4640000000000002,2012,12,51,4,1,-2.4492935982947064e-16,1.0,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2012-12-30,0.0902564102564102,0.1805664830841857,0.2329749103942652,0.6190798182328705,0.4799999999999997,2012,12,52,4,1,-2.4492935982947064e-16,1.0,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2013-01-06,0.0,0.2028914240755313,0.1084229390681003,0.5469402724214796,0.3679999999999996,2013,1,1,1,1,0.49999999999999994,0.8660254037844387,0.12020794657696499,0.9927487343632071,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2013-01-13,0.2297435897435897,0.2306254917387882,0.1778673835125448,0.5132629262674131,0.3199999999999998,2013,1,2,1,1,0.49999999999999994,0.8660254037844387,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2013-01-20,0.1835897435897436,0.2534421715184893,0.1541218637992831,0.5472153298683735,0.6399999999999999,2013,1,3,1,1,0.49999999999999994,0.8660254037844387,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
