Date,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry,year,month,quarter,season,month_sin,month_cos,quarter_sin,quarter_cos,season_sin,season_cos
2019-04-30,0.4858934169278996,0.5657773744524204,0.3983303968453728,0.9180606766713224,0.567344778038267,2019,4,2,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2019-05-31,0.6760710553814002,0.5742235903125537,0.4598540145985401,0.9808192608381932,0.7753913635332375,2019,5,2,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2019-06-30,0.044932079414838,0.574913246524585,0.8627191878513298,0.8006482946408671,0.5556227784920218,2019,6,2,3,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2019-07-31,0.4932079414838036,0.535828959229635,0.9077523282154544,0.7242684619441335,0.3602057021855853,2019,7,3,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2019-08-31,0.1577847439916405,0.5140765239517979,0.90183740246665,0.6452291428079675,0.2671859638508658,2019,8,3,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2019-09-30,0.2204806687565308,0.501195404100854,0.7006837821964931,0.7587877243269363,0.3422823867503592,2019,9,3,4,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2019-10-31,0.2392894461859979,0.4797067717456518,0.5309589730682105,0.7474530493899894,0.339786735234062,2019,10,4,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2019-11-30,0.7753396029258098,0.4907277041307014,0.3368193640406074,0.7682456988144017,0.658776374498979,2019,11,4,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2019-12-31,0.2978056426332288,0.5255406452468743,0.1638560281902844,0.8881840688984064,0.7232095591015659,2019,12,4,1,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2020-01-31,0.0804597701149425,0.5617645551378256,0.0899823810722376,0.7023361114237106,0.4804507297890039,2020,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2020-02-29,0.0971786833855799,0.5835544166431106,0.2257479365024258,0.7368630968536305,0.4201326320126635,2020,2,1,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2020-03-31,0.3667711598746082,0.605730703946793,0.2557261515227787,0.7215151956468493,0.6324585948725705,2020,3,1,2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2020-04-30,0.2173458725182863,0.6155596993551149,0.4218684453393742,0.896286648616802,0.4759131815775543,2020,4,2,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2020-05-31,0.2382445141065831,0.6217533397450004,0.606720362446514,0.8806027948604225,0.4554942146260301,2020,5,2,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2020-06-30,0.3657262277951933,0.6148447180625105,0.7012039600637637,0.7321556238125815,0.5415563790365272,2020,6,2,3,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
